Toyota;Tundra Regular Cab V6;6;190;16;18;3925;128;1995;24775
Toyota;Tundra Access Cab V6 SR5;6;190;14;17;4435;128;1996;37156
Toyota;Matrix XR;4;130;29;36;2679;102;1997;49539
Volkswagen;Touareg V6;6;220;15;20;5086;112;1998;61924
Volkswagen;Golf GLS 4dr;4;115;24;31;2897;99;1999;74311
Volkswagen;GTI 1.8T 2dr hatch;4;180;24;31;2934;99;2000;86700
Volkswagen;Jetta GLS TDI 4dr;4;100;38;46;3003;99;2001;99091
Volkswagen;New Beetle GLS 1.8T 2dr;4;150;24;31;2820;99;2002;19
Volkswagen;Jetta GLI VR6 4dr;6;200;21;30;3179;99;2003;12405
Volkswagen;New Beetle GLS convertible 2dr;4;115;24;30;3082;99;2004;24793
Volkswagen;Passat GLS 4dr;4;170;22;31;3241;106;2005;37183
Volkswagen;Passat GLX V6 4MOTION 4dr;6;190;19;26;3721;106;2006;49575
Volkswagen;Passat W8 4MOTION 4dr;8;270;18;25;3953;106;2007;61969
Volkswagen;Phaeton 4dr;8;335;16;22;5194;118;2008;74365
Volkswagen;Phaeton W12 4dr;12;420;12;19;5399;118;2009;86763
Volkswagen;Jetta GL;4;115;24;30;3034;99;2010;99163
Volkswagen;Passat GLS 1.8T;4;170;22;31;3338;106;2011;19
Volkswagen;Passat W8;8;270;18;25;4067;106;2012;12414
Volvo;XC90 T6;6;268;15;20;4638;113;2013;24811
Volvo;S40 4dr;4;170;22;29;2767;101;2014;37210
Volvo;S60 2.5 4dr;5;208;20;27;3903;107;2015;49611
Volvo;S60 T5 4dr;5;247;20;28;3766;107;2016;62014
Volvo;S60 R 4dr;5;300;18;25;3571;107;1977;74419
Volvo;S80 2.9 4dr;6;208;20;28;3576;110;1978;86826
Volvo;S80 2.5T 4dr;5;194;20;27;3691;110;1979;99235
Volvo;C70 LPT convertible 2dr;5;197;21;28;3450;105;1980;19
Volvo;C70 HPT convertible 2dr;5;242;20;26;3450;105;1981;12423
Volvo;S80 T6 4dr;6;268;19;26;3653;110;1982;24829
Volvo;V40;4;170;22;29;2822;101;1983;37237
Volvo;XC70;5;208;20;27;3823;109;1984;49647
